cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,compressive_strength
0.23552707522715044,0.5285501423377926,0.0,0.7613347523947741,0.0,0.2899268969875448,0.0,0.03838662617116508,26.26
0.49751577009431414,0.21767406973879497,0.0,0.783855781659387,0.0,0.29850321917842937,0.0,0.0395221402517338,32.82
0.2047872095757045,0.4595663095880051,0.0,0.6619689874107644,0.0,0.25208702718258763,0.0,0.4950860494080507,33.12
0.3250294597534716,0.15656907476352466,0.0,0.7047668483763394,0.0,0.2683850498177339,0.1525990896769283,0.5270945336596152,49.19
0.06629606349982993,0.4727130703373565,0.0,0.49619092551508626,0.0,0.5522690074514224,0.4684276823492031,0.038938417414078566,14.59
0.1923473438469543,0.3375344370538531,0.0,0.560348208332696,0.0,0.44975743396772144,0.5752108328186735,0.04397313878854115,14.64
0.19251285943263918,0.33782488665882526,0.0,0.5608303899944478,0.0,0.4501444518677894,0.5757058038225986,0.014670325944551034,9.13
0.41006827011954666,0.32457953750646285,0.0,0.7792186651295506,0.0,0.29673734049991607,0.0,0.1767975122562846,33.02
0.39889919771182464,0.0,0.0,0.5396954398191656,0.0,0.4151111675651618,0.614077908587965,0.014117473222186426,9.87
0.4162998322922983,0.3295119785543518,0.0,0.791059985006623,0.0,0.3012466803368245,0.0,0.03988537739529192,30.28
0.15922399237151957,0.44014976499288677,0.0,0.7925012347582452,0.0,0.30179552835270385,0.17159570895050338,0.17981120452497998,40.86
0.609989120977302,0.0,0.0,0.12954169104199312,0.0,0.6468888514875722,0.4094091362056937,0.15827569486095125,71.99
0.5195973534849133,0.46274335897176355,0.0,0.355620210999824,0.3823853427512908,0.3042783159561138,0.3878399778202405,0.014062261543894715,34.4
0.3684283312990382,0.5853387094295681,0.0,0.3655486633345464,0.29718973866523696,0.5459183828775613,0.038729377657235366,0.012835437218099937,28.8
0.5233998969987264,0.22053900525458306,0.0,0.18466179031604116,0.52990362629895,0.10543084288507193,0.5926713352996138,0.011928566479456885,33.4
0.5325903790377992,0.22441149315213452,0.0,0.17284327118981996,0.6078348206078678,0.28342635460170884,0.4314755778544383,0.012138022531339911,36.3
0.6730093552702786,0.2744414760110106,0.0,0.4222203729744591,0.318261505551733,0.11739479384460026,0.42216335786356596,0.013282181612110849,37.8
0.4855308803002496,0.21061094505156616,0.0,0.22547933074508408,0.4062635674636418,0.11022427190379736,0.7012181299573708,0.012470900536074013,28.1
0.367184026509736,0.46079151436312177,0.0,0.20921242916557833,0.48000125887885503,0.110194792174435,0.6052914087618155,0.012467565165684548,25.2
0.5459764201133495,0.2208072217619266,0.0,0.15921462396294345,0.4114612548501379,0.3380768630541149,0.586539489248197,0.013406005797122289,41.1
0.49216739292002853,0.4570053313963907,0.0,0.3088665740629624,0.43418843565806725,0.34554997201027987,0.3813150418649682,0.013902585378213978,35.3
0.3908874665363428,0.6383906148534049,0.0,0.4332904729758125,0.359919282004759,0.31810578740902107,0.14499013722759144,0.012979058713070368,28.3
0.4347056205586374,0.3032529927224071,0.0,0.181241874231893,0.4936410065133036,0.6647881196260308,0.021502648082456995,0.011531595839484182,28.6
0.34173080006582945,0.4769356224378488,0.0,0.14033069508889207,0.41158415548202015,0.4806757689578176,0.4852038213881794,0.01364947454404659,24.4
0.6050983144687906,0.40690248766787324,0.0,0.45843607283087506,0.3950034218999647,0.19181107135258088,0.2552035788538211,0.01321761772123434,39.3
0.44831680744964664,0.37681327682468596,0.0,0.12597980744482212,0.6789657602619051,0.2849153134866479,0.314404582521279,0.011463058290136063,40.6
0.45669135709408176,0.4684655855737092,0.0,0.4008172872883919,0.36450231746876305,0.35421527685060405,0.3908772219998363,0.014251218427350137,24.1
0.5191868447958635,0.4623777678686066,0.0,0.3553392527046402,0.3820832386225614,0.304037920404151,0.38753356424867735,0.0421534548975386,46.2
0.36818577904938565,0.5849533557292155,0.0,0.3653080068944278,0.29699408585147874,0.5455589812771829,0.03870388043869823,0.03848096128972649,42.8
0.523102251340644,0.22041358972101455,0.0,0.18455677734141807,0.5296022821174278,0.10537088675441038,0.5923342965446708,0.0357653489222159,49.2
0.5322767866714421,0.22427935833719012,0.0,0.1727415000490809,0.607476923869115,0.28325947148716946,0.4312215224812842,0.036392626775569106,46.8
0.6725349379695448,0.27424801691086736,0.0,0.4219227416739537,0.31803715686592504,0.11731203998571282,0.42186576675411414,0.039818456236825284,55.6
0.48522911628329235,0.21048004749721363,0.0,0.22533919228768176,0.4060110691550164,0.11015576602619939,0.7007823133940075,0.03738944910754579,34.9
0.36695593860545694,0.4605052792242469,0.0,0.2090824702864542,0.479703091003118,0.11012634121416735,0.6049154129696921,0.0373794616366066,33.4
0.5455843491489394,0.22064865795368202,0.0,0.15910029039675685,0.41116578053098507,0.3378340867786947,0.5861182895502935,0.04018913644287824,54.1
0.4917873254678849,0.45665241721634037,0.0,0.30862805738439913,0.43385314141699266,0.3452831272348244,0.3810205781550385,0.04167554806714954,55.9
0.3906243431530686,0.6379608863181844,0.0,0.4329988062815588,0.35967700465566443,0.31789165654480117,0.14489253804952937,0.03891096582960031,49.8
0.43447458026262487,0.3030918177619471,0.0,0.18114554656946574,0.4933786428380371,0.6644347935205467,0.02149121970899442,0.03457640084579236,47.1
0.3414764154541858,0.4765805912756899,0.0,0.1402262328356653,0.4112777719908897,0.48031795362835566,0.48484263537378425,0.04091794160113444,38.0
0.6046759013879934,0.40661843311129975,0.0,0.45811604319396715,0.3947276739621826,0.19167716996227183,0.25502542378811294,0.03962517190353957,56.1
0.44808135469458754,0.3766153772083947,0.0,0.12591364375822417,0.6786091723397305,0.28476567801814834,0.3142394595012902,0.03437111392370064,59.09
0.4917873254678849,0.45665241721634037,0.0,0.30862805738439913,0.43385314141699266,0.3452831272348244,0.3810205781550385,0.04167554806714954,22.9
0.4563207975983577,0.4680854724656819,0.0,0.4004920640286391,0.3642065601857461,0.35392786647524094,0.39056006411185723,0.042718964954117596,35.1
0.51052879149014,0.4546670729584497,0.0,0.3494135513461198,0.3757115497394998,0.29896772930010734,0.38107098475411916,0.1865272333218733,61.09
0.3630477800497794,0.5767903849476909,0.0,0.3602101669430375,0.29284956044386057,0.5379457554017415,0.038163771313657203,0.17074783341494199,59.8
0.5167784111123375,0.2177489857703129,0.0,0.18232565031038897,0.523199862307393,0.10409704660013441,0.5851735025631982,0.15899839971419474,60.29
0.5256185954716356,0.22147387275643218,0.0,0.17058069581288546,0.599878062506244,0.27971621022245857,0.4258274203561351,0.16171827952357268,61.8
0.6625008129931296,0.2701562757672388,0.0,0.41562771478192334,0.3132920880241915,0.11556176114665544,0.41557158991972976,0.1765096675706119,68.3
0.47882901910961917,0.20770384814747175,0.0,0.2223670031108967,0.40065584579974284,0.10870282846917845,0.6915391028099696,0.1660332961932819,50.7
0.3621183809212802,0.45443446630708517,0.0,0.20632614887466644,0.47337919450801175,0.10867455239669938,0.5969408500959875,0.16599010716514698,55.5
0.5372955003503694,0.21729642952880435,0.0,0.15668314215384185,0.4049191002673675,0.3327015061453248,0.577213624510438,0.1781035140273759,68.5
0.48376659635057456,0.4492047154363635,0.0,0.3035945359451736,0.4267772808899058,0.33965178561841836,0.37480638212508793,0.1844813123058583,71.3
0.3850533168459924,0.6288623830045504,0.0,0.4268234416812479,0.35454734468922994,0.31335793300080494,0.14282610221335656,0.17260210538962512,74.7
0.42955977289293357,0.299663221551027,0.0,0.17909641525612582,0.4877975085208052,0.6569186598542223,0.021248109502303908,0.1538337156251596,52.2
0.3361030912907823,0.46908132663832186,0.0,0.13801969390313976,0.40480608407894403,0.47275987948459675,0.47721336280854115,0.1812333361118742,67.7
0.5957396686394261,0.4006092024642711,0.0,0.45134575256648074,0.38889417148799793,0.18884445941528658,0.2512565179353389,0.17567806202353575,66.0
0.44307163331128374,0.37240467286036855,0.0,0.12450588093351296,0.6710220615484465,0.2815818885311457,0.31072614183420166,0.15294074259967838,74.5
0.44851081176216256,0.4600741327912115,0.0,0.3936375937436242,0.35797312070310466,0.34787034808301687,0.38387558121090065,0.18894521107787932,49.9
0.4846643210582323,0.4316326755632091,0.0,0.3317115203971482,0.35667720646416823,0.2838213905950815,0.36176512114383697,0.3607131578810188,63.4
0.3474461695572834,0.5520034025826236,0.0,0.3447304999986159,0.28026464731116685,0.5148280816324137,0.03652372191057662,0.3328724631685786,64.9
0.49735743908419267,0.2095657937660268,0.0,0.17547369736779275,0.503537566684149,0.10018499109092269,0.5631821848523255,0.3117137317568541,64.3
0.5052229786280668,0.21288000585652095,0.0,0.16396164058408935,0.5766009501263795,0.2688623616376052,0.4093040077868441,0.31664337890964767,64.9
0.6322086753973267,0.25780367043089525,0.0,0.39662358425426214,0.29896714403623054,0.11027782382791874,0.3965700256410674,0.3431163852101201,72.3
0.45930487442774626,0.19923477083516997,0.0,0.21330003897976554,0.38431919453416546,0.10427049528622409,0.6633417526962675,0.32442529408728255,55.2
0.3473603034744128,0.43591406137424715,0.0,0.19791735924996037,0.4540867001681466,0.10424553817020867,0.5726126199892961,0.32434764297724755,66.1
0.5123131691252194,0.20719291782436777,0.0,0.14939793289351483,0.3860918011820921,0.3172320685263446,0.5503752423803332,0.34593438326465636,73.7
0.41439429368617636,0.2890837012089425,0.0,0.17277346992239573,0.4705759634893432,0.6337263431960395,0.020497951356279357,0.3023017195821028,54.9
0.3199607047631648,0.44655225063844556,0.0,0.13139087285049317,0.3853640246416503,0.4500541296502764,0.45429372071594576,0.35144805818721936,72.99
0.5687390357985046,0.3824524427958479,0.0,0.4308894667240603,0.371268370670834,0.18028548612354733,0.23986885089420623,0.3416433526765075,71.7
0.42524073103680765,0.4362041124284107,0.0,0.3732144994887504,0.33940040584804837,0.32982179525093547,0.3639589693277358,0.3649192333554204,59.89
0.43910222622274747,0.39105595463775417,0.0,0.3005281402849945,0.32314686391472425,0.257140043211397,0.3277564763116011,0.5347692090243669,64.9
0.31905423317994913,0.5068958525233791,0.0,0.31656047747179195,0.2573625210755723,0.47275835279471334,0.03353914680338847,0.5001896173727901,66.6
0.46118620984759395,0.19432473819758372,0.0,0.1627120518514993,0.46691687636672063,0.09289885441326676,0.522223730611102,0.47298073190395074,65.2
0.4674365396475139,0.19695836790307594,0.0,0.15169868583110885,0.5334760378802189,0.24875371327451132,0.3786915028751878,0.4793909096158649,66.7
0.577724128447704,0.23558582253984975,0.0,0.3624420598010462,0.27320177568629556,0.10077394084801768,0.36239311693718984,0.5130755658956112,74.19
0.42343858618272,0.18367688735285548,0.0,0.1966438241066811,0.35430840262512575,0.09612820059787178,0.6115425930709587,0.48942246879739926,57.6
0.32024706714319934,0.4018887543719182,0.0,0.18246890390915274,0.4186429263880873,0.09610864433227591,0.5279172960368609,0.48932290097308906,68.1
0.4675258871823219,0.1890797632415633,0.0,0.13633731344152397,0.3523390042651013,0.2894991056617003,0.5022605097511322,0.5165872618924416,75.5
0.38586848856236183,0.26918394522581035,0.0,0.1608802020645524,0.43818276108532067,0.5901023009655543,0.01908692669996624,0.46062338766381417,56.5
0.2912080141408946,0.4064236394741791,0.0,0.11958366946138752,0.35073398285050006,0.40961082845587543,0.4134694363306046,0.5234167856314861,76.8
0.5200919910863938,0.34973940585998137,0.0,0.39403337309533093,0.3395119623862172,0.1648647825101874,0.21935168927875628,0.5112342290757711,73.3
0.3844578208762847,0.39436975407462754,0.0,0.33742118927092757,0.30685005201341564,0.29819008252222934,0.3290533150362969,0.5398715200837538,67.8
0.21849990104513087,0.0,0.3841300242240218,0.4893967569852871,0.16185238682519543,0.38380449617687074,0.6257093384005149,0.01335924462684153,11.58
0.21770003152548353,0.0,0.3827238272578514,0.4876052067509192,0.16125988865799076,0.3823994908815499,0.6234187843748547,0.08651721010539822,24.45
0.21504941833274957,0.0,0.3780639619441225,0.48166835508946926,0.1592964640992504,0.3777435745349933,0.6158283304696207,0.17750177428202188,24.89
0.20511323333757148,0.0,0.36059582138828866,0.459413257077129,0.15193629940483208,0.36029023722109293,0.5873744789583842,0.34487128277604745,29.45
0.18226584743239083,0.0,0.3204293642904437,0.4082396111665194,0.13501224624150357,0.3201578188796989,0.5219473430625239,0.551621463215286,40.71
0.2401206257372445,0.0,0.3772525764165557,0.5594527296442101,0.1660939160305276,0.3386745636148257,0.5869989009858279,0.013411309990042603,10.38
0.23923478149852492,0.0,0.3758608299960445,0.5573888170758098,0.16548116842440141,0.3374251377895434,0.5848333660886216,0.08685191758920448,22.14
0.23629980410703855,0.0,0.3712496984896899,0.5505506660087379,0.16345101425952568,0.3332855425997127,0.5776585201213869,0.17817175777979352,22.84
0.22530486023271085,0.0,0.3539755851501536,0.5249337439143048,0.15584569806056955,0.3177778876151628,0.5507802794420809,0.34605488855064354,27.66
0.2000637054780528,0.0,0.31431930558779875,0.4661248311709333,0.1383861307057796,0.2821768764757763,0.4890757504991541,0.5531147522308645,34.56
0.16216642558517594,0.0,0.3848347610355481,0.2914235364060595,0.26003051152567425,0.4575065512360286,0.6808690277839913,0.01287770152317625,12.45
0.16161458910406984,0.0,0.3835252059931228,0.29043185062238697,0.25914565313440896,0.45594970120122,0.678552097093618,0.08342021977088593,24.99
0.1597828571339967,0.0,0.3791783497777218,0.28714011001368506,0.2562085087813944,0.4507819892448584,0.6708614203020185,0.17129368872813228,25.72
0.1528751887196604,0.0,0.3627858633925073,0.27472658390701893,0.24513220525711055,0.43129396302783407,0.6418590083628528,0.3338467176358743,33.96
0.13675453705397467,0.0,0.32453018186585847,0.24575673209810156,0.2192830735171145,0.38581411896867374,0.5741751312147141,0.5375567916505264,37.34
0.15344547502362949,0.0,0.4748484497755551,0.2618510682830301,0.26742801801319604,0.6365667890013722,0.45333239520755486,0.012734667524437911,15.04
0.15293479251850148,0.0,0.4732681047321436,0.26097960068517084,0.26653798974641685,0.6344482285000708,0.4518236578322454,0.08249985396912904,21.06
0.15123884344119876,0.0,0.46801986401255596,0.2580855037587092,0.2635822538387628,0.6274126032508923,0.44681322231927056,0.16944573461063325,26.4
0.14483206995972484,0.0,0.4481936263520935,0.24715249657740915,0.2524163935633377,0.6008341771204836,0.4278853395161995,0.3305452772853232,35.34
0.1298150143254122,0.0,0.40172222934903085,0.22152624686424605,0.22624435151348454,0.53853609446984,0.38351962720946836,0.533290257138928,40.57
0.198020767629701,0.0,0.47872269589873456,0.4146139692232377,0.2031796057324734,0.5876188795206313,0.41587789214935944,0.013239773807128593,12.47
0.1973087046911933,0.0,0.47700125681104544,0.4131230587252867,0.20244899212646392,0.5855058606131573,0.41438243671057423,0.08574907185306366,20.92
0.19494807629864833,0.0,0.47129434838107964,0.4081803978144654,0.20002686463034652,0.5785007882280939,0.4094247084288852,0.175963482419177,24.9
0.18608566589167458,0.0,0.44986913600072365,0.3896243685671089,0.1909335706598094,0.5522019321256051,0.39081211236872343,0.34214913038036016,34.2
0.1656319187309506,0.0,0.40042142857478685,0.346798510464919,0.16994696236810275,0.49150623776763513,0.3478557025053673,0.5481747883903465,39.61
0.23118165883635697,0.0,0.4676868645860417,0.5357626334483708,0.16465809043534074,0.5252368324096586,0.3709712308020697,0.013295373761859814,10.03
0.23034339390700825,0.0,0.46599103154083876,0.5338199575962472,0.1640610400324661,0.523332323122774,0.3696260887430328,0.08610657070026949,20.08
0.22756492196642408,0.0,0.4603701062616758,0.5273808592207853,0.16208208596505627,0.5170197297779682,0.3651675466565382,0.1766795409122197,24.48
0.21714107871789118,0.0,0.43928238420629595,0.5032236413099985,0.15465775077800023,0.4933371139642729,0.3484406749009664,0.34341705529897565,31.54
0.1931249524725067,0.0,0.39069709919821033,0.44756635817075247,0.13755237352997965,0.43877329545302496,0.3099026180447577,0.549782312835664,35.34
0.15022577025580358,0.0,0.4662459652947963,0.2560380285985253,0.33381109493203215,0.6219172405288934,0.44285855026111964,0.012523937183597168,9.45
0.14974213387689034,0.0,0.4647449344799493,0.25521374056322604,0.3327364245281521,0.6199150420932925,0.44143281281770796,0.08114351478392166,22.72
0.14813487220749177,0.0,0.45975658083560433,0.2524743962511679,0.32916498817079054,0.6132611654612197,0.4366946805279677,0.1667199290735173,28.47
0.14204768832132045,0.0,0.44086418359841834,0.24209967452880213,0.31563888333115186,0.588060931182951,0.418749946901957,0.32565916534166456,38.56
0.12768824342852858,0.0,0.3962977071960214,0.21762608417303853,0.283731295078371,0.528614497138744,0.37641897441336314,0.5269295480026891,40.39
0.10878652479354407,0.0,0.6066389348592598,0.36318409118866185,0.15136010642878092,0.5566453691826824,0.3941217849454606,0.012493215133804143,10.76
0.10843800570743578,0.0,0.6046954473953841,0.36202055932853155,0.1508751944779127,0.5548620459657477,0.39285913808211753,0.08094573925957856,25.48
0.10727965952489711,0.0,0.5982360270240914,0.3581534176362534,0.14926352978135987,0.5489349512300323,0.3886625754479741,0.16632221889922957,21.54
0.10289104086132665,0.0,0.573763262988064,0.3435020030062953,0.14315742620599517,0.5264790058744715,0.3727630858336686,0.32494463408662394,28.63
0.09252883506065915,0.0,0.5159792911069949,0.30890775244477126,0.12873997353157127,0.47345705408029304,0.3352219376640595,0.5259947490004198,33.54
0.21239005954429335,0.23882019975330857,0.10197039926633873,0.4499088677177206,0.2600231056663426,0.6410835929423198,0.4541401938900407,0.013997102996531905,18.0
0.2115369951847063,0.23786097877471793,0.10156083530871467,0.448101809416896,0.2589787232475561,0.638508681640781,0.45231614047391205,0.0906157437450041,30.39
0.20871659222150274,0.2346896006014535,0.10020673419462812,0.4421273099209909,0.2555257841632304,0.6299955051339556,0.44628545169636025,0.1856926506030929,45.71
0.19822998319393567,0.2228980220875065,0.09517201782520218,0.41991337766863335,0.24268732716054742,0.5983424559865588,0.42386260070584497,0.35925763751509604,50.77
0.1745921449002708,0.19631865544887075,0.08382327667521684,0.3698410104174746,0.21374819442738044,0.5269933997491508,0.3733193102672091,0.5695526422940759,53.9
0.21289395208875023,0.23917267687787047,0.10212089839983311,0.4505728927213503,0.25285885096999583,0.6425146913857086,0.4550480869722617,0.014017761461023227,13.18
0.21203635315855884,0.23820921957995736,0.10170952563720354,0.4487578536984945,0.25184026177122476,0.6399264548174152,0.45321502056175905,0.09074840989197652,17.84
0.20920117372594907,0.23502407764580002,0.10034954773298321,0.442757424913169,0.2484728565133966,0.6313698733819454,0.4471549941290009,0.18595729773177444,40.23
0.19866246371105512,0.22318451404912704,0.09529434290383128,0.42045309446895457,0.23595579776688425,0.5995640097282879,0.42462913191270957,0.35971939318405594,47.13
0.17492260702727475,0.19651431033479247,0.08390681653849663,0.3702096009650053,0.20775944543109479,0.5279170392950395,0.37388660840294585,0.5701202692320235,49.97
0.22919736574270233,0.0,0.4643690034499153,0.5300698941910245,0.21698534170207753,0.5189810814534759,0.36641143433018725,0.013212222211367723,13.36
0.22837660306519214,0.0,0.4627060840468531,0.5281716979171974,0.2162083106508752,0.5171225945524133,0.3650993039357708,0.08557190749414031,22.32
0.2256553520412772,0.0,0.45719264971039114,0.5218781995707413,0.21363205249289893,0.5109607532296679,0.3607489158428967,0.1756085490047015,24.54
0.2154355539458712,0.0,0.436486663663629,0.49824264303835564,0.20395678255830751,0.4878196414171345,0.3444108097456983,0.34152013941262266,31.35
0.1918290011408993,0.0,0.3886582282651229,0.44364723830061725,0.18160802689003666,0.43436634685411446,0.3066716723658593,0.547375949900415,40.86
0.25601075686613534,0.0,0.3874509531730558,0.48599429734238125,0.2609636182310622,0.3566239073408529,0.5938648264612691,0.013847049130627792,19.93
0.255004289487632,0.0,0.3859277486409016,0.48408368463062895,0.2599376794309082,0.35522189465386006,0.5915301371599663,0.08965197515066016,25.69
0.2516748760598904,0.0,0.38088895877958284,0.4777633410670043,0.2565438541661954,0.35058400974508197,0.5838069400893158,0.18376916900476448,30.23
0.2392715626905398,0.0,0.36211757727090726,0.45421769150351016,0.2439005825531517,0.3333061495024213,0.5550351352175162,0.3558957480112315,39.59
0.2111813331406765,0.0,0.3196053549441112,0.4008930127306947,0.21526691094494474,0.2941763584623837,0.4898745946953479,0.5654051314002937,44.3
0.2717390278361805,0.0,0.38461769568587484,0.47996482869602325,0.20014042988179007,0.3644618581978969,0.6122005984478408,0.013515977082926085,13.82
0.27072091761566447,0.0,0.38317666894015034,0.4781665698979598,0.19939057433537236,0.3630963482607552,0.6099068988962935,0.08752469366929332,24.92
0.2673489696594698,0.0,0.3784040351995669,0.4722107952120263,0.19690707714004613,0.35857382373548824,0.6023102405393574,0.1795178807172888,29.22
0.25473378721692225,0.0,0.3605485860197214,0.44992896132080984,0.18761578005551113,0.34165408691620386,0.5738895079623934,0.3484293058173778,38.33
0.22586699955818218,0.0,0.3196907179410464,0.39894238458960785,0.16635489847611012,0.3029373697994742,0.5088555493857798,0.5561006606201396,42.35
0.19286672486186182,0.0,0.3835798299558523,0.2429347522693055,0.30095122612502223,0.4595801155221421,0.6743152376931536,0.01284849241256253,13.54
0.19221337705495864,0.0,0.38228042986050953,0.24211179596240806,0.29993173547045526,0.4580232598188695,0.6720309536518096,0.08323228783991289,26.31
0.190044479279501,0.0,0.37796685300842403,0.23937985428529587,0.29654736501810625,0.45285501583632415,0.664447889128692,0.17091646161142088,31.64
0.18186239853265893,0.0,0.36169405559452783,0.22907371277381844,0.28377996185522414,0.43335802060535084,0.6358410792832764,0.3331735184342944,42.55
0.16275056447860434,0.0,0.32368379715389023,0.20500046387793316,0.25395765893498073,0.38781662973715714,0.5690208388704091,0.53668884572959,42.92
0.1900444461154243,0.0,0.3776250449284855,0.23991076061544267,0.35417282160857716,0.44369412055876833,0.6642758483916426,0.01264902934316347,13.33
0.1894203948255519,0.0,0.37638503291449266,0.2391229626940796,0.35300981994933195,0.4422371567068738,0.6620945576015497,0.08194870820252348,25.37
0.1873473582327884,0.0,0.3722658357872835,0.23650597600533693,0.34914644359519764,0.4373972670562512,0.6548485255834999,0.168338463876256,37.4
0.17950794388011518,0.0,0.35668864183264803,0.22660955493872412,0.33453666384210384,0.41909469558940304,0.6274468638856211,0.3285627948449234,44.4
0.16108498866574147,0.0,0.32008157736564435,0.20335254696712463,0.30020306365533356,0.37608287872751744,0.5630518002304771,0.530716130390679,47.74
0.19248735145205315,0.0,0.4780255599478765,0.24127560530569447,0.27051163615828644,0.6336577802800795,0.44873333376969304,0.012881506483727928,19.52
0.19183195067086492,0.0,0.4763979292331601,0.24045408524733158,0.26959057024761124,0.6315002369346665,0.4472054402469277,0.08344470031473682,31.35
0.18965648192899104,0.0,0.4709953422286711,0.2377272175671454,0.266533280486304,0.6243387134182089,0.44213391043632616,0.17134282316976684,38.5
0.18145292536048513,0.0,0.4506225245206934,0.22744437008758622,0.2550044320039331,0.5973330561301438,0.42300948870168104,0.33393437524324576,45.08
0.16231024325795537,0.0,0.40308334201370494,0.20344974302964772,0.22810230977642068,0.5343163988890696,0.3783833899353873,0.5376697301872774,47.82
0.23487855483044537,0.0,0.4816474556679051,0.3675616514624767,0.24028425458081176,0.5884441294258328,0.41661225234533794,0.013320662300855239,15.44
0.23402365970815733,0.0,0.47989438774388726,0.36622382535399167,0.23940968415716435,0.5863023501716632,0.4150958951680189,0.08626916124213387,26.77
0.23119031768842865,0.0,0.4740842703586521,0.3617899260025533,0.23651113313502248,0.5792039435956843,0.4100702979977879,0.17700513375350296,33.73
0.22056399472343344,0.0,0.4522936840580421,0.3451607841006592,0.2256402467127944,0.5525816861033037,0.3912220197980541,0.3439931266517015,42.7
0.19610050199856557,0.0,0.4021282739541325,0.306877843399735,0.2006137298471685,0.4912929971908917,0.3478302728942201,0.5505114505614198,45.84
0.2731935868170631,0.0,0.47351274089731743,0.48676121306034914,0.21019855832078452,0.52945131454663,0.37353867685243375,0.01346099141955763,17.22
0.2721782917515431,0.0,0.47175298088649464,0.4849522165042271,0.20941737761471832,0.5274836647443224,0.37215045987484013,0.08717127294799851,29.93
0.2688150100795571,0.0,0.46592357346347846,0.47895970736229104,0.2068296266835386,0.5209655984779427,0.36755183147996145,0.17881083489143362,29.65
0.25622347409979535,0.0,0.44409929572932855,0.4565248054335498,0.19714154161233774,0.4965631029643486,0.350335374299473,0.347182764169511,36.97
0.22736153603757775,0.0,0.39407434617368375,0.4051002015615521,0.17493480593561653,0.44062844056820305,0.31087233169746314,0.5545347173377795,43.58
0.27188970801673645,0.0,0.47125279317404234,0.48443803397724844,0.23083623468610964,0.5269243872022311,0.3717558781874853,0.01339674576303315,13.12
0.2708888277962047,0.0,0.4695180176910027,0.48265472099413514,0.22998648048553824,0.5249846734826001,0.37038737068472477,0.08675829286173205,24.43
0.2675725427144234,0.0,0.46377006710048363,0.47674594777559415,0.22717093161092985,0.5185576869767411,0.36585300091438466,0.17798436829338476,32.66
0.2551468692290815,0.0,0.4422332705084054,0.4546065704597315,0.21662144924281174,0.4944766342785795,0.34886332818160926,0.3457239647513624,36.64
