cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,water_cement_ratio,water_binder_ratio,cement_binder_ratio,slag_binder_ratio,fly_ash_binder_ratio,superplasticizer_binder_ratio,aggregate_binder_ratio,water_total_mix_ratio
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14,0.580632090738224,0.3853186340310482,0.6636192524693838,0.0,0.3363807475037273,0.032266738369662096,5.075826835034261,0.05933993125984788
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28,0.580632090738224,0.3853186340310482,0.6636192524693838,0.0,0.3363807475037273,0.032266738369662096,5.075826835034261,0.05933993125984788
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,1.1030303029634527,0.5777777777594356,0.5238095237928949,0.0,0.47619047617535903,0.03809523809402872,5.561904761728194,0.0804953560367957
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56,0.579725829704916,0.4022528160099561,0.6938673341503412,0.2448060075032589,0.06132665832136854,0.02803504380405419,4.616270337806852,0.06652591488629521
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7,0.5999999999842105,0.47999999998989473,0.7999999999831579,0.19999999999578946,0.0,0.0,3.212631578879734,0.10228802153386143
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,0.3203703703644376,0.3203703703644376,0.9999999999814815,0.0,0.0,0.0,3.2185185184589162,0.07058343533222937
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270,0.6857142856936627,0.47999999998989473,0.6999999999852632,0.2999999999936842,0.0,0.0,3.212631578879734,0.10228802153386143
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,0.6193548386896982,0.6193548386896982,0.9999999999677419,0.0,0.0,0.0,5.870967741746098,0.08268733850093589
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,0.5707446808358845,0.5707446808358845,0.9999999999734043,0.0,0.0,0.0,4.696542553066582,0.09106726076770182
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,1.10778443107139,0.33697632057673993,0.3041894353314355,0.34061930782621824,0.3551912568241313,0.012750455373173944,2.794171220349833,0.08131868131832387
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,0.4854901960657388,0.4854901960657388,0.9999999999738561,0.0,0.0,0.0,4.67215686262295,0.07884345943158474
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,14,0.7240749200217417,0.4620991253509592,0.6381924198064667,0.0,0.36180758016437875,0.032944606413033685,5.462390670394682,0.0664180355344183
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,1.1036144577648423,0.43035001173525134,0.3899459713321601,0.6100540286443492,0.0,0.029833215879026702,3.9595959595029457,0.07940360610229108
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,0.41981132074481575,0.3079584775033225,0.7335640138281391,0.03806228373636571,0.2283737024181942,0.01470588235268675,2.7197231833439495,0.0761823239885462
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,0.9999999999479167,0.39999999999166663,0.39999999999166663,0.5999999999875,0.0,0.0,3.428958333261897,0.08283359937839065
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270,0.47999999998989473,0.47999999998989473,0.9999999999789474,0.0,0.0,0.0,3.212631578879734,0.10228802153386143
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,0.8571428571106336,0.5999999999842105,0.6999999999815789,0.29999999999210525,0.0,0.0,4.215789473573269,0.10316742081401283
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14,0.7496470587882519,0.5091083413068358,0.6791307126660553,0.0,0.32086928730198566,0.02780441035385732,6.1086609138348145,0.06658863854839867
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,0.6619217081614974,0.6619217081614974,0.9999999999644128,0.0,0.0,0.0,6.683274021114474,0.07931769722780675
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,28,0.8507619547634911,0.5131537242309618,0.6031695720886476,0.0,0.3968304278796567,0.0313787638658834,5.992709983962196,0.06808242220324609
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,0.39999999999166663,0.39999999999166663,0.9999999999791667,0.0,0.0,0.0,3.4341666665951216,0.08274435442129484
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365,0.6857142856936627,0.47999999998989473,0.6999999999852632,0.2999999999936842,0.0,0.0,3.212631578879734,0.10228802153386143
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,0.7249999999568452,0.3257555496034834,0.4493179994530806,0.1125969510534208,0.4380850494667536,0.015244717838586663,4.917892484490028,0.05204683360374306
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,0.7673031025947771,0.5217744116710367,0.6800108195650525,0.0,0.3199891804078986,0.01568839599632977,4.863132269276085,0.08151967206152426
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,1.4285714284786641,0.536585365840571,0.37560975608839975,0.3512195121865556,0.27317073170065437,0.02439024390184414,3.8560975608815586,0.0990544799635342
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,1.268414481818451,0.41083704002404287,0.323898099467774,0.38010513545531527,0.2959967650566923,0.02284674484385672,3.1103922360875376,0.09041156840894143
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,0.361176470579737,0.28891398456072065,0.7999247129531353,0.200075287028043,0.0,0.031055900620533487,3.273480142983748,0.06289694734659744
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,0.5897125567143808,0.38972205558108935,0.6608678264214983,0.3391321735585056,0.0,0.016196760647546552,3.225954808973686,0.08413918148815343
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3,0.4063304168706554,0.3250977969873358,0.8000823553469202,0.19991764463249084,0.0,0.02491249742588197,3.660284125928345,0.06488596671434196
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3,0.5054139014842677,0.2970032840661534,0.5876436781488579,0.4123563218306166,0.0,0.022988505746654585,3.71161740550674,0.059027494492702004
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,0.6895306858956848,0.6895306858956848,0.9999999999638989,0.0,0.0,0.0,6.584837544888634,0.08333333333296976
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3,0.5678097003222796,0.30305028853581123,0.5337180544017524,0.46628194558175956,0.0,0.016982687551245133,2.6423742786044127,0.07648135818876299
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,0.7498011137331025,0.5098728698807176,0.6800108195650525,0.0,0.3199891804078986,0.01568839599632977,4.831214498111139,0.08020935279315684
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,0.7054703135188302,0.5040514775856995,0.7144899904500837,0.0,0.2855100095260841,0.023593898950819973,3.826978074265325,0.09413387929457835
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,0.9927272726671075,0.5307841866321845,0.5346727154719807,0.0,0.4653272844956147,0.0,6.17790019422625,0.06885535331426772
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7,1.8823529409919264,0.7529411764410611,0.39999999998431374,0.5999999999764706,0.0,0.0,7.172549019326566,0.08435852372546415
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,0.7529411764410611,0.7529411764410611,0.9999999999607843,0.0,0.0,0.0,7.19529411736489,0.08414409676534251
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,1.2163588389698972,0.6998102466527586,0.5753320682893611,0.0,0.4246679316726881,0.02998102466679389,6.8611005689995785,0.08145955736148139
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,1.0106741572465914,0.4219043151871036,0.41744840524349325,0.3044090056213788,0.27814258911167583,0.008442776735261661,4.113742964256244,0.07609983079494036
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90,0.8571428571106336,0.5999999999842105,0.6999999999815789,0.29999999999210525,0.0,0.0,4.215789473573269,0.10316742081401283
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14,0.767199999969312,0.5548163147076999,0.7231703789203595,0.0,0.2768296210507136,0.015331212033111621,5.224472085472246,0.08165524287929818
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,0.405684754511481,0.313373253486759,0.772455089804941,0.039920159679841916,0.18762475049525698,0.02854291417108697,3.5588822354579066,0.06394330631668659
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7,0.4883939773999876,0.2930547713101251,0.6000376435046106,0.39996235647656764,0.0,0.026915113871129024,3.2608695651560162,0.06397403237708943
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,0.8813478879505767,0.3525056947541286,0.3999620349202741,0.6000379650607435,0.0,0.0,3.1630599847539282,0.07806457037128776
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28,0.3658536585284733,0.3658536585284733,0.9999999999778271,0.0,0.0,0.02505543237194999,3.9356984478063035,0.06868417766278698
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,0.5915492957538186,0.4158415841481227,0.7029702970123027,0.2970297029629448,0.0,0.017326732672838446,4.366336633555289,0.07170294494207553
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14,0.9351648351134524,0.4873997708909679,0.5211912943722454,0.12943871706387633,0.3493699885352414,0.02348224513105721,5.269473081177851,0.07188410693892011
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,0.6666666666435185,0.39999999999166663,0.5999999999875,0.39999999999166663,0.0,0.0,3.4370833332617274,0.08269446119354512
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3,0.9927272726671075,0.5307841866321845,0.5346727154719807,0.0,0.4653272844956147,0.0,6.17790019422625,0.06885535331426772
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,1.4401981598414577,0.5759977356191339,0.39994339087461245,0.600056609097083,0.0,0.0,4.869232946366565,0.0893680558601319
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,1.0483870967115658,0.4120685606853236,0.3930500117306164,0.3050011739773421,0.3019488142685619,0.018314158252681047,4.115754871939052,0.07429829389071463
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,1.23611111102527,0.46113989636111036,0.37305699480898813,0.3523316062084888,0.2746113989566163,0.018134715025436923,4.443005181232047,0.07786526684130418
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,0.4547710976156985,0.2989485134100988,0.6573604060794532,0.34263959390241766,0.0,0.021029731689248914,3.0828498911696363,0.06789920118558883
250.0,0.0,95.7,191.8,5.3,948.9,857.2,56,0.767199999969312,0.5548163147076999,0.7231703789203595,0.0,0.2768296210507136,0.015331212033111621,5.224472085472246,0.08165524287929818
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,0.7498011137331025,0.5098728698807176,0.6800108195650525,0.0,0.3199891804078986,0.01568839599632977,4.831214498111139,0.08020935279315684
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28,0.7240577012227055,0.3983614951254899,0.5501792114554486,0.1377368151526437,0.3120839733663061,0.02457757296404051,4.5952380951204495,0.06619304887877571
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,0.47999999998989473,0.47999999998989473,0.9999999999789474,0.0,0.0,0.0,3.212631578879734,0.10228802153386143
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,1.0626128837409625,0.5358227079375889,0.5042501517758272,0.0,0.49574984819381457,0.01366120218537762,5.581967212945295,0.07513515814535297
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,1.2451612902422475,0.5710059171428696,0.45857988164323726,0.541420118327177,0.0,0.026627218934123453,5.1627218933383805,0.0844638949668076
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,0.4547710976156985,0.2989485134100988,0.6573604060794532,0.34263959390241766,0.0,0.021029731689248914,3.0828498911696363,0.06789920118558883
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,1.0422119037128657,0.6170957260530593,0.5921019744915745,0.22919270181881546,0.1787053236646162,0.01499625093689087,3.8697825542646886,0.11216099577471421
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7,0.42769857432937475,0.32812499999487305,0.7671874999880127,0.04062499999936523,0.19218749999699708,0.006093749999904785,2.4703124999614015,0.08624584171799152
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,0.9999999999508599,0.3999606918160385,0.3999606918160385,0.6000393081643074,0.0,0.0,3.131682389875557,0.08825953072781256
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100,0.749764816521648,0.5092651757025793,0.6792332268153599,0.0,0.32076677315269114,0.033226837059641315,6.0945686899011315,0.06668340026745867
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,0.580222398706107,0.41541086151790124,0.7159510946626115,0.0,0.2840489053089551,0.03525732157989032,5.418822860238304,0.06047185430438547
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14,0.8498596819059934,0.540130796654574,0.6355529131796804,0.2916171224645774,0.07282996432601575,0.019916765754461455,5.503864446923191,0.07646340950184545
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,0.6583629893004141,0.6583629893004141,0.9999999999644128,0.0,0.0,0.0,6.683274021114474,0.07892491467543121
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28,0.32692307691678996,0.32692307691678996,0.9999999999807692,0.0,0.0,0.009999999999807692,3.2884615383982987,0.07068019291505621
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,0.36322869954342535,0.2950819672077398,0.8123861566336542,0.04371584699373924,0.14389799635439166,0.021129326046973963,3.0582877959370074,0.06745502997973246
250.0,0.0,95.7,187.4,5.5,956.9,861.2,28,0.749599999970016,0.5420885160387016,0.7231703789203595,0.0,0.2768296210507136,0.01590974833624791,5.259184263660423,0.07951797004251913
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,1.297643097555714,0.4860025220558385,0.37452711222258445,0.3515762925510321,0.2738965952011627,0.015384615384227373,4.217906683374076,0.08497596683827235
528.0,0.0,0.0,185.0,6.9,920.0,720.0,28,0.35037878787215193,0.35037878787215193,0.9999999999810606,0.0,0.0,0.013068181817934316,3.1060606060017792,0.07839315225188188
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,0.4659949622048868,0.4659949622048868,0.999999999974811,0.0,0.0,0.0,4.468513853791725,0.07852292020340186
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,1.1098265895312238,0.6643598615687073,0.5986159169343039,0.40138408303109396,0.0,0.0,6.240830449611043,0.08404096997249391
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,0.5501432664598813,0.5501432664598813,0.9999999999713467,0.0,0.0,0.0,5.343839541394159,0.07980049875278554
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,1.254901960702294,0.7529411764410611,0.5999999999764706,0.39999999998431374,0.0,0.0,7.1807843134438905,0.08428076028232176
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,0.8220338982702527,0.8220338982702527,0.9999999999576271,0.0,0.0,0.0,7.851694914921538,0.08497590889143682
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,0.540564635942331,0.540564635942331,0.9999999999702823,0.0,0.0,0.01010401188677254,5.356909360910641,0.07825675443091441
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,0.43209876542142966,0.43209876542142966,0.9999999999753086,0.0,0.0,0.0,4.481481481370827,0.07306889352787863
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28,0.5999999999842105,0.47999999998989473,0.7999999999831579,0.19999999999578946,0.0,0.0,3.212631578879734,0.10228802153386143
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91,0.40553359682725865,0.2899943470832863,0.7150932730221388,0.2849067269590181,0.0,0.0299604296206904,3.2773695119035726,0.06307894089653628
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,0.9125307124858706,0.5474646226253695,0.5999410377181621,0.4000589622523567,0.0,0.0,5.4112617922933,0.07867310625284411
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100,0.8754598002692874,0.5280507131369873,0.6031695720886476,0.0,0.3968304278796567,0.0313787638658834,5.9521394609840845,0.0702983248235356
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,0.5919003115080405,0.39175257731151025,0.6618556700894462,0.33814432988993515,0.0,0.010309278350302901,3.389690721579594,0.08175559380343479
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14,1.0483870967115658,0.4120685606853236,0.3930500117306164,0.3050011739773421,0.3019488142685619,0.018314158252681047,4.115754871939052,0.07429829389071463
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,1.2487080102552512,0.6495295698706475,0.520161290305102,0.0,0.4798387096612957,0.030577956988219822,5.8632392471148105,0.08610628535753885
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,0.4854901960657388,0.4854901960657388,0.9999999999738561,0.0,0.0,0.0,4.67215686262295,0.07884345943158474
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,0.6895306858956848,0.6895306858956848,0.9999999999638989,0.0,0.0,0.0,6.584837544888634,0.08333333333296976
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,0.5811209439356602,0.5811209439356602,0.9999999999705015,0.0,0.0,0.0,5.159292035246039,0.0862144420127518
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,1.1586666665894223,0.4493278179821787,0.3877973112619494,0.6122026887121974,0.0,0.030765253360114653,4.509048603813106,0.07502374169008452
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,1.2200239807422046,0.4880095923144362,0.3999999999904077,0.5999999999856115,0.0,0.0,4.000479616211019,0.08891510464416956
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,1.1059602648274198,0.49702380950901714,0.44940476189138673,0.0,0.5505952380788514,0.04761904761763038,5.214285714130527,0.07353588727400469
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,0.9596899224310237,0.38391565018846563,0.4000413479346694,0.5999586520446566,0.0,0.0,3.519743642681006,0.0782916649096577
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,0.8177966101348391,0.8177966101348391,0.9999999999576271,0.0,0.0,0.0,7.851694914921538,0.08457493426781519
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,0.5501432664598813,0.5501432664598813,0.9999999999713467,0.0,0.0,0.0,5.343839541394159,0.07980049875278554
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,0.36322869954342535,0.2950819672077398,0.8123861566336542,0.04371584699373924,0.14389799635439166,0.01876138433481309,3.0582877959370074,0.06749156355427449
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,1.2105263157098338,0.6969696969432966,0.5757575757357667,0.0,0.42424242422635444,0.03030303030188246,6.848484848225436,0.08127208480529474
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56,0.749599999970016,0.5420885160387016,0.7231703789203595,0.0,0.2768296210507136,0.01590974833624791,5.259184263660423,0.07951797004251913
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90,0.6895306858956848,0.6895306858956848,0.9999999999638989,0.0,0.0,0.0,6.584837544888634,0.08333333333296976
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,0.3203703703644376,0.3203703703644376,0.9999999999814815,0.0,0.0,0.0,3.2185185184589162,0.07058343533222937
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28,0.8498596819059934,0.540130796654574,0.6355529131796804,0.2916171224645774,0.07282996432601575,0.019916765754461455,5.503864446923191,0.07646340950184545
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3,0.4883939773999876,0.2930547713101251,0.6000376435046106,0.39996235647656764,0.0,0.026915113871129024,3.2608695651560162,0.06397403237708943
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91,0.3812631578867102,0.3049848433764738,0.7999326372381285,0.20006736274503087,0.0,0.014988211518777566,2.751094644615172,0.07491519814645937
252.3,0.0,98.8,146.3,14.2,987.8,889.0,28,0.579865239770913,0.41669040158311904,0.7185986898114897,0.0,0.2814013101600284,0.04044431785700813,5.345485616481188,0.06125439624827812
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,0.7479729729477036,0.5497889247442317,0.7350384901729566,0.0,0.26496150980221106,0.02607400049600015,3.9672212564199842,0.09918466087223733
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,56,0.724121779825568,0.3987619293165137,0.5506835181699592,0.0,0.44931648180424766,0.030177972658494246,4.714469950871435,0.06490889243402087
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,0.7460862924495577,0.42617230097216635,0.5712104689079343,0.24100327153236634,0.18778625953788905,0.010905125408704358,3.5502726280577916,0.08545064940706935
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100,0.7240577012227055,0.3983614951254899,0.5501792114554486,0.1377368151526437,0.3120839733663061,0.02457757296404051,4.5952380951204495,0.06619304887877571
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,0.48689040376279785,0.48689040376279785,0.9999999999737808,0.0,0.0,0.0,4.952543261537689,0.07561074918535989
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,0.4289693593195273,0.29672447012915754,0.6917148362101789,0.0366088631977532,0.27167630057280007,0.021001926781868942,3.358381502825465,0.06345543697695226
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56,0.2668925277570696,0.2668925277570696,0.9999999999811783,0.0,0.0,0.053077357424184506,3.2859025032319615,0.05794614032913266
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,0.5474646226253695,0.5474646226253695,0.9999999999705188,0.0,0.0,0.0,5.375884433803777,0.07907511497155903
275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14,0.5797891675543515,0.4022698612761092,0.6938209331476969,0.0,0.3061790668270825,0.024968474148172295,4.618158890173564,0.06654151022083211
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,1.0538172715235408,0.41093216202023103,0.38994631526622875,0.610053684709369,0.0,0.02977061981381721,4.239873108730115,0.0723398771421782
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,0.7354455445253288,0.7354455445253288,0.999999999960396,0.0,0.0,0.0,7.508514851187781,0.07955957328272328
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28,0.29999999999444443,0.29999999999444443,0.9999999999814815,0.0,0.0,0.004629629629543896,3.17777777771893,0.0669283205946419
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14,0.588156123802552,0.42150952494763666,0.716662647679849,0.0,0.2833373522960372,0.022908126355849816,4.283337352199582,0.07359070433177456
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,0.5501432664598813,0.5501432664598813,0.9999999999713467,0.0,0.0,0.0,5.343839541394159,0.07980049875278554
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,0.5874723188678432,0.3525056947541286,0.6000379650607435,0.3999620349202741,0.0,0.0,3.1630599847539282,0.07806457037128776
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,0.7279999999708799,0.7279999999708799,0.99999999996,0.0,0.0,0.0,7.6799999996928,0.07738095238062338
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,0.6807184750483607,0.4084011436021904,0.5999560149417207,0.4000439850362867,0.0,0.0,3.797448867301573,0.07845042456981771
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,0.42769857432937475,0.32812499999487305,0.7671874999880127,0.04062499999936523,0.19218749999699708,0.006093749999904785,2.4703124999614015,0.08624584171799152
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,0.734126984097852,0.734126984097852,0.9999999999603174,0.0,0.0,0.0,7.519841269542863,0.07933104631183821
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28,0.8505392911735727,0.5609756097370943,0.6595528455061127,0.0,0.34044715446001195,0.025406504064179998,6.477981029590854,0.06956229521940031
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,0.4548128342124381,0.30202414772191005,0.6640624999882091,0.33593749999403516,0.0,0.017933238636045217,2.9879261363105836,0.07010963646826267
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56,1.0483870967115658,0.4120685606853236,0.3930500117306164,0.3050011739773421,0.3019488142685619,0.018314158252681047,4.115754871939052,0.07429829389071463
